COURSE.SECTIONS.ID,SEC.TERM,SEC.COURSE,SEC.NAME,SEC.NO,SEC.USER1,SEC.USER6,SEC.LOCATION,SEC.LOCATION.DESC.CC,SEC.CAPACITY,SEC.EVERY.STUDENT.COUNT,SEC.STUDENTS.COUNT,SEC.AUDIT.STUDENT.COUNT,SEC.ACAD.LEVEL,SEC.CRED.TYPE,SEC.MIN.CRED,SEC.MAX.CRED,SEC.BILLING.CRED,XSEC.FTE.COUNT,XSEC.FTE.CONTACT,SEC.CEUS,SEC.CONTACT.HOURS,SEC.COURSE.LEVELS,SEC.STATUS.ACTION1,SEC.STATUS,DataDatetime
27925,2017CE1,S14785,CSP-4000-17367,17367,TR,Y,MC,Main Campus,12,11,11,0,CE,CE,0,0,0,9,12,1.2,12,CCE,1,A,2018-03-03T02:06:30.197Z
27926,2017CE1,S14785,CSP-4000-17368,17368,TR,Y,MC,Main Campus,12,10,10,0,CE,CE,0,0,0,9,12,1.2,12,CCE,1,A,2018-03-03T02:06:30.197Z
27964,2017CE1,S14785,CSP-4000-17259,17259,TR,,MC,Main Campus,10,0,0,0,CE,CE,0,0,0,0,24,2.4,24,CCE,2,C,2018-03-03T02:06:30.463Z
27965,2017CE1,S14785,CSP-4000-17260,17260,TR,,MC,Main Campus,0,2,2,0,CE,CE,0,0,0,0,32,3.2,32,CCE,2,C,2018-03-03T02:06:30.478Z
27966,2017CE1,S14785,CSP-4000-17261,17261,TR,Y,MC,Main Campus,10,9,9,0,CE,CE,0,0,0,8,80,8,80,CCE,1,A,2018-03-03T02:06:30.478Z
27967,2017CE1,S14785,CSP-4000-17262,17262,TR,Y,MC,Main Campus,0,4,4,0,CE,CE,0,0,0,4,40,4,40,CCE,1,A,2018-03-03T02:06:30.494Z
28062,2017CE1,S20454,EMS-3000-17801,17801,IN,Y,CEOL,CEOL,0,17,17,0,CE,CE,0,0,0,14,96,9.6,96,CCE,1,A,2018-03-03T02:06:31.134Z
28063,2017CE1,S14958,EMS-3074-17802,17802,IN,Y,CEOL,CEOL,0,8,8,0,CE,CE,0,0,0,5,65,6.5,65,CCE,1,A,2018-03-03T02:06:31.150Z
28068,2017CE1,S14785,CSP-4000-17969,17969,TR,Y,MC,Main Campus,10,6,6,0,CE,CE,0,0,0,6,42,4.2,42,CCE,1,A,2018-03-03T02:06:31.181Z
28084,2017CE1,S24879,EMS-4200-17803,17803,TR,Y,MC,Main Campus,25,9,9,0,CE,CE,0,0,0,5,224,22.4,224,CCE,1,A,2018-03-03T02:06:31.275Z
28093,2017CE1,S24415,SAF-3010-17804,17804,TR,,MC,Main Campus,25,0,0,0,CE,CE,0,0,0,0,4,0.4,4,CCE,2,C,2018-03-03T02:06:31.322Z
28099,2017CE1,S16081,FIP-3601-17556,17556,TR,Y,OC,Off Campus,30,14,14,0,CE,CE,0,0,0,14,20,2,20,CCE,1,A,2018-03-03T02:06:31.353Z
28108,2017CE1,S14785,CSP-4000-17501,17501,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.416Z
28114,2017CE1,S14785,CSP-4000-17502,17502,IN,,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,0,24,2.4,24,CCE,2,C,2018-03-03T02:06:31.447Z
28118,2017CE1,S15647,FIP-3500-17557,17557,TR,Y,OC,Off Campus,30,12,12,0,CE,CE,0,0,0,12,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.478Z
28119,2017CE1,S15647,FIP-3500-17558,17558,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.478Z
28120,2017CE1,S15647,FIP-3500-17559,17559,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.478Z
28121,2017CE1,S21934,CJC-3952-17052,17052,TR,Y,OC,Off Campus,30,9,9,0,CE,CE,0,0,0,9,0,0,8,CCE,1,A,2018-03-03T02:06:31.494Z
28122,2017CE1,S21934,CJC-3952-17053,17053,TR,Y,OC,Off Campus,30,10,10,0,CE,CE,0,0,0,10,0,0,8,CCE,1,A,2018-03-03T02:06:31.494Z
28123,2017CE1,L18819,BSP-8000-17900,17900,TR,Y,MC,Main Campus,0,38,38,0,BSP,BSP,0,0,0,38,0,0,240,BSP,1,A,2018-03-03T02:06:31.509Z
28124,2017CE1,L18819,BSP-8000-17901,17901,TR,Y,MC,Main Campus,0,51,51,0,BSP,BSP,0,0,0,51,0,0,264,BSP,1,A,2018-03-03T02:06:31.509Z
28125,2017CE1,L18819,BSP-8000-17902,17902,TR,Y,MC,Main Campus,0,34,34,0,BSP,BSP,0,0,0,34,0,0,196.25,BSP,1,A,2018-03-03T02:06:31.509Z
28126,2017CE1,L18819,BSP-8000-17903,17903,HY,Y,MC,Main Campus,0,29,29,0,BSP,BSP,0,0,0,29,0,0,76,BSP,1,A,2018-03-03T02:06:31.525Z
28127,2017CE1,L18819,BSP-8000-17904,17904,TR,Y,MC,Main Campus,0,87,87,0,BSP,BSP,0,0,0,87,0,0,1104,BSP,1,A,2018-03-03T02:06:31.525Z
28128,2017CE1,L18819,BSP-8000-17905,17905,TR,Y,OC,Off Campus,0,9,9,0,BSP,BSP,0,0,0,9,0,0,38,BSP,1,A,2018-03-03T02:06:31.541Z
28129,2017CE1,L18819,BSP-8000-17906,17906,HY,Y,MC,Main Campus,0,41,41,0,BSP,BSP,0,0,0,41,0,0,607.5,BSP,1,A,2018-03-03T02:06:31.541Z
28130,2017CE1,S14785,CSP-4000-17265,17265,TR,Y,MC,Main Campus,30,2,2,0,CE,CE,0,0,0,2,6,0.6,6,CCE,1,A,2018-03-03T02:06:31.541Z
28132,2017CE1,L18819,BSP-8000-17907,17907,TR,Y,MC,Main Campus,0,30,30,0,BSP,BSP,0,0,0,30,0,0,1104,BSP,1,A,2018-03-03T02:06:31.556Z
28133,2017CE1,L18819,BSP-8000-17908,17908,TR,Y,MC,Main Campus,0,14,14,0,BSP,BSP,0,0,0,14,0,0,7.5,BSP,1,A,2018-03-03T02:06:31.572Z
28134,2017CE1,L18819,BSP-8000-17909,17909,TR,Y,MC,Main Campus,0,20,20,0,BSP,BSP,0,0,0,20,0,0,7.5,BSP,1,A,2018-03-03T02:06:31.572Z
28135,2017CE1,L18819,BSP-8000-17910,17910,TR,Y,MC,Main Campus,0,11,11,0,BSP,BSP,0,0,0,11,0,0,7.5,BSP,1,A,2018-03-03T02:06:31.588Z
28136,2017CE1,L18819,BSP-8000-17911,17911,TR,Y,MC,Main Campus,0,12,12,0,BSP,BSP,0,0,0,12,0,0,7.5,BSP,1,A,2018-03-03T02:06:31.588Z
28139,2017CE1,L18819,BSP-8000-17913,17913,TR,Y,OC,Off Campus,0,24,24,0,BSP,BSP,0,0,0,23,0,0,452,BSP,1,A,2018-03-03T02:06:31.603Z
28140,2017CE1,L18819,BSP-8000-17914,17914,TR,Y,MC,Main Campus,0,10,10,0,BSP,BSP,0,0,0,10,0,0,190.25,BSP,1,A,2018-03-03T02:06:31.619Z
28141,2017CE1,L18819,BSP-8000-17915,17915,TR,Y,MC,Main Campus,0,6,6,0,BSP,BSP,0,0,0,6,0,0,227,BSP,1,A,2018-03-03T02:06:31.619Z
28143,2017CE1,S14553,FIP-3610-17560,17560,TR,Y,OC,Off Campus,30,6,6,0,CE,CE,0,0,0,6,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.634Z
28144,2017CE1,S20197,FIP-4551-17561,17561,TR,Y,OC,Off Campus,30,26,26,0,CE,CE,0,0,0,26,72,7.2,72,CCE,1,A,2018-03-03T02:06:31.634Z
28145,2017CE1,S20197,FIP-4551-17562,17562,TR,Y,OC,Off Campus,30,14,14,0,CE,CE,0,0,0,14,72,7.2,72,CCE,1,A,2018-03-03T02:06:31.634Z
28146,2017CE1,S15171,FIP-4729-17563,17563,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,8,0.8,8,CCE,1,A,2018-03-03T02:06:31.650Z
28147,2017CE1,S24189,FIP-3026-17564,17564,TR,Y,OC,Off Campus,0,7,7,0,CE,CE,0,0,0,7,8,0.8,8,CCE,1,A,2018-03-03T02:06:31.650Z
28150,2017CE1,S15804,SEF-3001-17239,17239,TR,Y,OC,Off Campus,30,4,4,0,CE,CE,0,0,0,4,0,0,6,CCE,1,A,2018-03-03T02:06:31.666Z
28151,2017CE1,S14785,CSP-4000-17971,17971,TR,Y,MC,Main Campus,0,5,5,0,CE,CE,0,0,0,4,15,1.5,15,CCE,1,A,2018-03-03T02:06:31.681Z
28152,2017CE1,S14785,CSP-4000-17972,17972,TR,Y,MC,Main Campus,3,4,4,0,CE,CE,0,0,0,3,64,6.4,64,CCE,1,A,2018-03-03T02:06:31.681Z
28155,2017CE1,S15171,FIP-4729-17567,17567,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.697Z
28164,2017CE1,S22590,AUT-3110-17240,17240,TR,Y,MC,Main Campus,15,6,6,0,CE,CE,0,0,0,6,128,12.8,128,CCE,1,A,2018-03-03T02:06:31.759Z
28165,2017CE1,S14852,HOR-3307-17241,17241,TR,Y,MC,Main Campus,10,6,6,0,CE,CE,0,0,0,6,128,12.8,128,CCE,1,A,2018-03-03T02:06:31.759Z
28166,2017CE1,L19784,CSP-9917-02018,2018,TR,Y,MC,Main Campus,25,21,21,0,CE,CE,0,0,0,20,4,0.4,4,CCE,1,A,2018-03-03T02:06:31.759Z
28167,2017CE1,S15789,EMS-3060-17805,17805,TR,Y,OC,Off Campus,15,14,14,0,CE,CE,0,0,0,14,6,0.6,6,CCE,1,A,2018-03-03T02:06:31.775Z
28168,2017CE1,S24415,SAF-3010-17806,17806,TR,Y,MC,Main Campus,25,21,21,0,CE,CE,0,0,0,21,4,0.4,4,CCE,1,A,2018-03-03T02:06:31.775Z
28169,2017CE1,S24415,SAF-3010-17807,17807,TR,Y,MC,Main Campus,0,21,21,0,CE,CE,0,0,0,21,4,0.4,4,CCE,1,A,2018-03-03T02:06:31.775Z
28170,2017CE1,S14785,CSP-4000-17503,17503,TR,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.791Z
28171,2017CE1,S24168,FIP-3001-17570,17570,TR,Y,OC,Off Campus,30,11,11,0,CE,CE,0,0,0,11,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.791Z
28172,2017CE1,S24168,FIP-3001-17571,17571,TR,Y,OC,Off Campus,30,17,17,0,CE,CE,0,0,0,17,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.806Z
28173,2017CE1,S15171,FIP-4729-17572,17572,TR,Y,OC,Off Campus,30,12,12,0,CE,CE,0,0,0,12,8,0.8,8,CCE,1,A,2018-03-03T02:06:31.806Z
28174,2017CE1,S24169,FIP-3003-17573,17573,TR,Y,OC,Off Campus,30,18,18,0,CE,CE,0,0,0,18,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.822Z
28178,2017CE1,S14785,CSP-4000-17973,17973,TR,Y,MC,Main Campus,1,1,1,0,CE,CE,0,0,0,1,64,6.4,64,CCE,1,A,2018-03-03T02:06:31.838Z
28180,2017CE1,S21682,CTP-3001-17451,17451,TR,Y,OC,Off Campus,25,9,9,0,CE,CE,0,0,0,9,0,0,8,CCE,1,A,2018-03-03T02:06:31.853Z
28181,2017CE1,S21682,CTP-3001-17452,17452,TR,Y,OC,Off Campus,20,8,8,0,CE,CE,0,0,0,8,0,0,8,CCE,1,A,2018-03-03T02:06:31.853Z
28182,2017CE1,L18819,BSP-8000-17916,17916,TR,Y,MC,Main Campus,0,10,10,0,BSP,BSP,0,0,0,10,0,0,200,BSP,1,A,2018-03-03T02:06:31.869Z
28183,2017CE1,L18819,BSP-8000-17917,17917,TR,Y,MC,Main Campus,0,6,6,0,BSP,BSP,0,0,0,6,0,0,102.5,BSP,1,A,2018-03-03T02:06:31.869Z
28184,2017CE1,S24187,FIP-3024-17574,17574,TR,Y,OC,Off Campus,30,21,21,0,CE,CE,0,0,0,18,8,0.8,8,CCE,1,A,2018-03-03T02:06:31.884Z
28185,2017CE1,S15171,FIP-4729-17575,17575,TR,Y,OC,Off Campus,30,15,15,0,CE,CE,0,0,0,15,6,0.6,6,CCE,1,A,2018-03-03T02:06:31.884Z
28186,2017CE1,S14580,FIP-3611-17576,17576,TR,Y,OC,Off Campus,30,7,7,0,CE,CE,0,0,0,7,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.884Z
28187,2017CE1,S22710,FIP-3710-17577,17577,TR,Y,OC,Off Campus,30,10,10,0,CE,CE,0,0,0,10,36,3.6,36,CCE,1,A,2018-03-03T02:06:31.900Z
28188,2017CE1,S22642,FIP-6300-17578,17578,TR,Y,OC,Off Campus,30,33,33,0,CE,CE,0,0,0,32,72,7.2,72,CCE,1,A,2018-03-03T02:06:31.900Z
28189,2017CE1,S24189,FIP-3026-17579,17579,TR,Y,OC,Off Campus,30,18,18,0,CE,CE,0,0,0,18,8,0.8,8,CCE,1,A,2018-03-03T02:06:31.916Z
28190,2017CE1,S24188,FIP-3025-17580,17580,TR,Y,OC,Off Campus,30,15,15,0,CE,CE,0,0,0,15,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.916Z
28191,2017CE1,S22731,FIP-3353-17581,17581,TR,Y,OC,Off Campus,30,25,25,0,CE,CE,0,0,0,24,16,1.6,16,CCE,1,A,2018-03-03T02:06:31.931Z
28192,2017CE1,S24439,FIP-7000-17582,17582,TR,,OC,Off Campus,30,0,0,0,CE,CE,0,0,0,0,6,0.6,6,CCE,2,C,2018-03-03T02:06:31.931Z
28193,2017CE1,S14693,MLS-3230-17504,17504,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.947Z
28194,2017CE1,S15132,CSC-3110-17505,17505,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.947Z
28195,2017CE1,S24429,CCT-3110-17506,17506,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:31.947Z
28196,2017CE1,S15947,ACC-3107-17507,17507,IN,,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,0,24,2.4,24,CCE,2,C,2018-03-03T02:06:31.963Z
28197,2017CE1,S16128,EMS-3200-17813,17813,IN,Y,CEOL,CEOL,0,33,33,0,CE,CE,0,0,0,33,3,0.3,3,CCE,1,A,2018-03-03T02:06:31.963Z
28198,2017CE1,S16128,EMS-3200-17814,17814,IN,Y,CEOL,CEOL,50,36,36,0,CE,CE,0,0,0,36,3,0.3,3,CCE,1,A,2018-03-03T02:06:31.978Z
28199,2017CE1,S16128,EMS-3200-17815,17815,IN,Y,CEOL,CEOL,50,3,3,0,CE,CE,0,0,0,3,3,0.3,3,CCE,1,A,2018-03-03T02:06:31.978Z
28200,2017CE1,S24884,EMS-4302-17809,17809,TR,Y,OC,Off Campus,35,27,27,0,CE,CE,0,0,0,27,3,0.3,3,CCE,1,A,2018-03-03T02:06:31.994Z
28202,2017CE1,S24881,EMS-4202-17808,17808,TR,,OC,Off Campus,25,0,0,0,CE,CE,0,0,0,0,3,0.3,3,CCE,2,C,2018-03-03T02:06:32.009Z
28203,2017CE1,S24881,EMS-4202-17810,17810,TR,,OC,Off Campus,25,0,0,0,CE,CE,0,0,0,0,3,0.3,3,CCE,2,C,2018-03-03T02:06:32.009Z
28204,2017CE1,S24881,EMS-4202-17811,17811,TR,Y,OC,Off Campus,25,13,13,0,CE,CE,0,0,0,13,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.009Z
28205,2017CE1,S24881,EMS-4202-17812,17812,TR,Y,OC,Off Campus,25,21,21,0,CE,CE,0,0,0,21,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.025Z
28206,2017CE1,S21934,CJC-3952-17054,17054,TR,Y,MC,Main Campus,120,32,32,0,CE,CE,0,0,0,32,0,0,20,CCE,1,A,2018-03-03T02:06:32.025Z
28207,2017CE1,S14911,AUT-3109-17242,17242,TR,Y,MC,Main Campus,15,10,10,0,CE,CE,0,0,0,9,135,13.5,135,CCE,1,A,2018-03-03T02:06:32.041Z
28208,2017CE1,S20773,CJC-5005-17055,17055,TR,Y,OC,Off Campus,50,6,6,0,CE,CE,0,0,0,6,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.041Z
28209,2017CE1,S15176,FIP-4831-17583,17583,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.056Z
28210,2017CE1,S24439,FIP-7000-17584,17584,TR,Y,OC,Off Campus,30,4,4,0,CE,CE,0,0,0,4,6,0.6,6,CCE,1,A,2018-03-03T02:06:32.056Z
28211,2017CE1,S16128,EMS-3200-17816,17816,IN,Y,CEOL,CEOL,50,22,22,0,CE,CE,0,0,0,22,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.072Z
28212,2017CE1,S16128,EMS-3200-17817,17817,IN,Y,CEOL,CEOL,50,9,9,0,CE,CE,0,0,0,9,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.072Z
28213,2017CE1,S16128,EMS-3200-17818,17818,IN,Y,CEOL,CEOL,50,21,21,0,CE,CE,0,0,0,21,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.088Z
28214,2017CE1,S16128,EMS-3200-17819,17819,IN,Y,CEOL,CEOL,50,29,29,0,CE,CE,0,0,0,29,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.088Z
28215,2017CE1,S16128,EMS-3200-17820,17820,IN,Y,CEOL,CEOL,50,12,12,0,CE,CE,0,0,0,12,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.088Z
28216,2017CE1,S16128,EMS-3200-17821,17821,IN,Y,CEOL,CEOL,50,35,35,0,CE,CE,0,0,0,35,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.103Z
28222,2017CE1,S15780,FIP-4711-17585,17585,TR,Y,OC,Off Campus,30,14,14,0,CE,CE,0,0,0,14,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.134Z
28223,2017CE1,S15780,FIP-4711-17586,17586,TR,Y,OC,Off Campus,30,8,8,0,CE,CE,0,0,0,8,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.134Z
28224,2017CE1,S15222,OSH-3001-17243,17243,TR,,MC,Main Campus,20,0,0,0,CE,CE,0,0,0,0,10,1,10,CCE,2,C,2018-03-03T02:06:32.150Z
28227,2017CE1,S16128,EMS-3200-17828,17828,IN,Y,CEOL,CEOL,50,30,30,0,CE,CE,0,0,0,29,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.166Z
28228,2017CE1,S16128,EMS-3200-17829,17829,IN,Y,CEOL,CEOL,50,5,5,0,CE,CE,0,0,0,5,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.166Z
28229,2017CE1,S16128,EMS-3200-17830,17830,IN,Y,CEOL,CEOL,50,27,27,0,CE,CE,0,0,0,27,3,0.3,3,CCE,1,A,2018-03-03T02:06:32.181Z
28245,2017CE1,S21292,EPT-4300-17587,17587,TR,Y,MC,Main Campus,30,12,12,0,CE,CE,0,0,0,12,20,2,20,CCE,1,A,2018-03-03T02:06:32.275Z
28246,2017CE1,S21293,EPT-4400-17588,17588,TR,Y,MC,Main Campus,30,12,12,0,CE,CE,0,0,0,12,10,1,10,CCE,1,A,2018-03-03T02:06:32.291Z
28247,2017CE1,S20960,EPT-3600-17589,17589,TR,,MC,Main Campus,30,0,0,0,CE,CE,0,0,0,0,20,2,20,CCE,2,C,2018-03-03T02:06:32.291Z
28248,2017CE1,S22875,EPT-4967-17591,17591,TR,,MC,Main Campus,30,0,0,0,CE,CE,0,0,0,0,20,2,20,CCE,2,C,2018-03-03T02:06:32.291Z
28249,2017CE1,S23660,EPT-4978-17592,17592,TR,,MC,Main Campus,30,0,0,0,CE,CE,0,0,0,0,20,2,20,CCE,2,C,2018-03-03T02:06:32.306Z
28252,2017CE1,S22869,EPT-4952-17590,17590,TR,,MC,Main Campus,30,0,0,0,CE,CE,0,0,0,0,20,2,20,CCE,2,C,2018-03-03T02:06:32.322Z
28253,2017CE1,S14520,SAF-3016-17855,17855,TR,Y,OC,Off Campus,20,6,6,0,CE,CE,0,0,0,6,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.322Z
28254,2017CE1,S14555,FIP-3614-17595,17595,TR,Y,OC,Off Campus,30,5,5,0,CE,CE,0,0,0,5,18,1.8,18,CCE,1,A,2018-03-03T02:06:32.338Z
28255,2017CE1,S15507,SAF-3023-17856,17856,TR,Y,MC,Main Campus,15,7,7,0,CE,CE,0,0,0,7,6,0.6,6,CCE,1,A,2018-03-03T02:06:32.338Z
28257,2017CE1,S14536,FIP-3612-17596,17596,TR,Y,OC,Off Campus,30,8,8,0,CE,CE,0,0,0,8,15,1.5,15,CCE,1,A,2018-03-03T02:06:32.353Z
28258,2017CE1,S15127,FIP-4728-17597,17597,TR,Y,OC,Off Campus,30,14,14,0,CE,CE,0,0,0,14,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.353Z
28259,2017CE1,S24881,EMS-4202-17857,17857,TR,Y,OC,Off Campus,30,3,3,0,CE,CE,0,0,0,3,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.369Z
28260,2017CE1,S24881,EMS-4202-17858,17858,TR,Y,OC,Off Campus,30,5,5,0,CE,CE,0,0,0,5,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.369Z
28262,2017CE1,S24881,EMS-4202-17859,17859,TR,Y,OC,Off Campus,30,6,6,0,CE,CE,0,0,0,6,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.384Z
28263,2017CE1,S15127,FIP-4728-17598,17598,TR,Y,OC,Off Campus,30,29,29,0,CE,CE,0,0,0,29,2,0.2,2,CCE,1,A,2018-03-03T02:06:32.384Z
28264,2017CE1,S24458,FIP-6507-17599,17599,TR,Y,OC,Off Campus,30,7,7,0,CE,CE,0,0,0,7,12,1.2,12,CCE,1,A,2018-03-03T02:06:32.400Z
28265,2017CE1,S24453,FIP-6502-17600,17600,TR,Y,OC,Off Campus,30,7,7,0,CE,CE,0,0,0,7,12,1.2,12,CCE,1,A,2018-03-03T02:06:32.400Z
28266,2017CE1,S24454,FIP-6503-17601,17601,TR,Y,OC,Off Campus,30,7,7,0,CE,CE,0,0,0,7,12,1.2,12,CCE,1,A,2018-03-03T02:06:32.400Z
28267,2017CE1,S24461,FIP-6510-17602,17602,TR,Y,OC,Off Campus,30,6,6,0,CE,CE,0,0,0,6,12,1.2,12,CCE,1,A,2018-03-03T02:06:32.416Z
28268,2017CE1,S15127,FIP-4728-17603,17603,TR,Y,OC,Off Campus,30,11,11,0,CE,CE,0,0,0,11,40,4,40,CCE,1,A,2018-03-03T02:06:32.416Z
28269,2017CE1,S15127,FIP-4728-17604,17604,TR,,OC,Off Campus,30,0,0,0,CE,CE,0,0,0,0,20,2,20,CCE,2,C,2018-03-03T02:06:32.416Z
28290,2017CE1,S15101,MNT-3000-17244,17244,TR,,OC,Off Campus,15,0,0,0,CE,CE,0,0,0,0,50,5,50,CCE,2,C,2018-03-03T02:06:32.556Z
28296,2017CE1,S24170,FIP-3004-17605,17605,TR,Y,OC,Off Campus,30,15,15,0,CE,CE,0,0,0,15,12,1.2,12,CCE,1,A,2018-03-03T02:06:32.588Z
28298,2017CE1,S24187,FIP-3024-17606,17606,TR,Y,OC,Off Campus,30,13,13,0,CE,CE,0,0,0,13,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.619Z
28299,2017CE1,S15127,FIP-4728-17607,17607,TR,Y,OC,Off Campus,30,4,4,0,CE,CE,0,0,0,3,20,2,20,CCE,1,A,2018-03-03T02:06:32.619Z
28300,2017CE1,S24189,FIP-3026-17608,17608,TR,Y,OC,Off Campus,30,7,7,0,CE,CE,0,0,0,7,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.619Z
28319,2017CE1,S15132,CSC-3110-17508,17508,IN,,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,0,24,2.4,24,CCE,2,C,2018-03-03T02:06:32.744Z
28320,2017CE1,S15804,SEF-3001-17509,17509,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.744Z
28325,2017CE1,S14785,CSP-4000-17975,17975,TR,Y,MC,Main Campus,8,8,8,0,CE,CE,0,0,0,6,24,2.4,24,CCE,1,A,2018-03-03T02:06:32.775Z
28328,2017CE1,S21682,CTP-3001-17453,17453,TR,Y,OC,Off Campus,25,22,22,0,CE,CE,0,0,0,22,8,0,8,CCE,1,A,2018-03-03T02:06:32.791Z
28329,2017CE1,S16147,EMS-3048-17862,17862,TR,Y,OC,Off Campus,25,11,11,0,CE,CE,0,0,0,11,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.791Z
28330,2017CE1,S15804,SEF-3001-17863,17863,TR,Y,OC,Off Campus,20,6,6,0,CE,CE,0,0,0,6,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.806Z
28331,2017CE1,S16166,EMS-3046-17864,17864,TR,Y,OC,Off Campus,25,9,9,0,CE,CE,0,0,0,9,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.806Z
28332,2017CE1,S14520,SAF-3016-17865,17865,TR,Y,OC,Off Campus,25,24,24,0,CE,CE,0,0,0,24,4,0.4,4,CCE,1,A,2018-03-03T02:06:32.806Z
28333,2017CE1,S16147,EMS-3048-17866,17866,TR,Y,OC,Off Campus,25,8,8,0,CE,CE,0,0,0,8,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.822Z
28334,2017CE1,S16147,EMS-3048-17867,17867,TR,Y,OC,Off Campus,25,6,6,0,CE,CE,0,0,0,6,16,1.6,16,CCE,1,A,2018-03-03T02:06:32.822Z
28335,2017CE1,S16166,EMS-3046-17868,17868,TR,Y,OC,Off Campus,25,10,10,0,CE,CE,0,0,0,10,8,0.8,8,CCE,1,A,2018-03-03T02:06:32.838Z
28336,2017CE1,S15127,FIP-4728-17611,17611,TR,Y,OC,Off Campus,30,31,31,0,CE,CE,0,0,0,30,20,2,20,CCE,1,A,2018-03-03T02:06:32.838Z
28380,2017CE1,S15780,FIP-4711-17615,17615,TR,Y,OC,Off Campus,30,16,16,0,CE,CE,0,0,0,16,32,3.2,32,CCE,1,A,2018-03-03T02:06:33.119Z
28388,2017CE1,S24439,FIP-7000-17614,17614,TR,Y,OC,Off Campus,30,21,21,0,CE,CE,0,0,0,21,6,0.6,6,CCE,1,A,2018-03-03T02:06:33.150Z
28389,2017CE1,S15780,FIP-4711-17612,17612,TR,Y,OC,Off Campus,30,8,8,0,CE,CE,0,0,0,8,4,0.4,4,CCE,1,A,2018-03-03T02:06:33.166Z
28390,2017CE1,S15780,FIP-4711-17613,17613,TR,Y,OC,Off Campus,30,19,19,0,CE,CE,0,0,0,19,4,0.4,4,CCE,1,A,2018-03-03T02:06:33.166Z
28391,2017CE1,S15947,ACC-3107-17510,17510,IN,,ED2GO,Online,10,0,0,0,CE,CE,0,0,0,0,24,2.4,24,CCE,2,C,2018-03-03T02:06:33.181Z
28392,2017CE1,S14785,CSP-4000-17511,17511,IN,Y,ED2GO,Online,10,1,1,0,CE,CE,0,0,0,1,24,2.4,24,CCE,1,A,2018-03-03T02:06:33.181Z
